N,X,Y,TAZID,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1
"1651",431039.02132,4621937.42046,"332","0","0","0","0","0","0","0","0","0","0","1","1"
"1652",430827.80498,4621767.57397,"330","0","0","0","0","0","0","0","0","0","0","1","1"
"1653",431469.15425,4622347.61649,"306","0","0","0","0","0","0","0","0","0","0","1","1"
"1654",431042.14900,4622087.88700,"332","0","0","0","0","0","0","0","0","0","0","1","1"
"1655",431896.27200,4621950.59736,"334","0","0","0","0","0","0","0","0","0","0","1","1"
"1656",431682.33769,4621745.58260,"334","0","0","0","0","0","0","0","0","0","0","1","1"
"1657",432323.46962,4622147.58145,"337","0","0","0","0","0","0","0","0","0","0","1","1"
"1658",432313.00206,4621940.29321,"340","0","0","0","0","0","0","0","0","0","0","1","1"
"1659",433123.66251,4621945.71090,"340","0","0","0","0","0","0","0","0","0","0","1","1"
"1660",433527.87057,4621686.02192,"344","0","0","0","0","0","0","0","0","0","0","1","1"
"1661",433752.66505,4622054.57048,"345","0","0","0","0","0","0","0","0","0","0","1","1"
"1662",428975.44668,4621596.20953,"350","0","0","0","0","0","0","0","0","0","0","1","1"
"1663",428832.29553,4620772.07552,"351","0","0","0","0","0","0","0","0","0","0","1","1"
"1664",430159.81679,4621363.16154,"356","0","0","0","0","0","0","0","0","0","0","1","1"
"1665",429728.84865,4621168.76666,"352","0","0","0","0","0","0","0","0","0","0","1","1"
"1666",427722.51167,4636230.11146,"757","0","0","0","0","0","0","0","0","0","0","1","1"
"1667",431027.19976,4621552.78022,"333","0","0","0","0","0","0","0","0","0","0","1","1"
"1668",430812.82373,4621345.51420,"331","0","0","0","0","0","0","0","0","0","0","1","1"
"1669",431661.19481,4621319.99452,"335","0","0","0","0","0","0","0","0","0","0","1","1"
"1670",432091.95211,4621519.22330,"368","0","0","0","0","0","0","0","0","0","0","1","1"
"1671",429347.69383,4620968.53768,"351","0","0","0","0","0","0","0","0","0","0","1","1"
"1672",429715.21515,4620742.22732,"355","0","0","0","0","0","0","0","0","0","0","1","1"
"1673",430361.10055,4620934.64322,"359","0","0","0","0","0","0","0","0","0","0","1","1"
"1674",416182.15154,4643488.62056,"649","0","0","0","0","0","0","0","0","0","0","1","1"
"1675",430578.61765,4620928.45651,"361","0","0","0","0","0","0","0","0","0","0","1","1"
"1676",430796.20272,4620920.02408,"362","0","0","0","0","0","0","0","0","0","0","1","1"
"1677",431011.08047,4620913.55153,"364","0","0","0","0","0","0","0","0","0","0","1","1"
"1678",433494.53941,4621278.04700,"390","0","0","0","0","0","0","0","0","0","0","1","1"
"1679",429318.35950,4620115.19357,"392","0","0","0","0","0","0","0","0","0","0","1","1"
"1680",429700.35320,4620316.65719,"379","0","40","40","40","40","40","40","40","40","40","1","1"
"1681",430348.78587,4620509.65909,"381","0","0","0","0","0","0","0","0","0","0","1","1"
"1682",430127.85487,4620304.69602,"381","0","0","0","0","0","0","0","0","0","0","1","1"
"1683",430565.55764,4620499.12856,"383","0","0","0","0","0","0","0","0","0","0","1","1"
"1684",430784.26952,4620494.49889,"383","0","0","0","0","0","0","0","0","0","0","1","1"
"1685",431634.43647,4620682.10094,"386","0","0","0","0","0","0","0","0","0","0","1","1"
"1686",431624.00284,4620257.50688,"400","0","0","0","0","0","0","0","0","0","0","1","1"
"1687",431986.52498,4620245.17909,"389","0","0","0","0","0","0","0","0","0","0","1","1"
"1688",431994.65625,4620896.99538,"389","0","0","0","0","0","0","0","0","0","0","1","1"
"1689",433117.86842,4621202.92961,"390","0","0","0","0","0","0","0","0","0","0","1","1"
"1690",432401.99811,4620922.14184,"389","0","0","0","0","0","0","0","0","0","0","1","1"
"1691",432762.83135,4621121.66509,"390","0","0","0","0","0","0","0","0","0","0","1","1"
"1692",428762.34680,4619936.95538,"406","0","0","0","0","0","0","0","0","0","0","1","1"
"1693",428485.92673,4619711.51171,"406","0","0","0","0","0","0","0","0","0","0","1","1"
"1694",427474.19107,4634658.64407,"760","0","0","0","0","0","0","0","0","0","0","1","1"
"1695",428762.66183,4619115.74302,"424","0","0","0","0","0","0","0","0","0","0","1","1"
"1696",428477.38352,4619253.56398,"405","0","0","0","0","0","0","0","0","0","0","1","1"
"1697",429462.73687,4619503.47213,"410","0","0","0","0","0","0","0","0","0","0","1","1"
"1698",416180.65165,4641983.42717,"648","0","0","0","0","0","0","0","0","0","0","1","1"
"1699",429668.31952,4619496.56802,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"1700",429470.44938,4619717.64137,"411","0","0","0","0","0","0","0","0","0","0","1","1"
"1701",429893.69685,4619704.61211,"411","0","0","0","0","0","0","0","0","0","0","1","1"
"1702",429680.68630,4619712.05025,"409","0","0","0","0","0","0","0","0","0","0","1","1"
"1703",430086.43799,4619486.00398,"412","0","0","0","0","0","0","0","0","0","0","1","1"
"1704",430330.62249,4619892.00688,"396","0","0","0","0","0","0","0","0","0","0","1","1"
"1705",430546.91995,4619884.64944,"396","0","0","0","0","0","0","0","0","0","0","1","1"
"1706",430764.45731,4619876.47913,"398","0","0","0","0","0","0","0","0","0","0","1","1"
"1707",430967.45373,4619670.11696,"398","0","0","0","0","0","0","0","0","0","0","1","1"
"1708",422119.82627,4639446.06269,"67","0","0","0","0","0","0","0","0","0","0","1","1"
"1709",427416.71794,4641812.43708,"49","0","0","0","0","0","0","0","0","0","0","1","1"
"1710",431403.73593,4620057.89312,"400","0","0","0","0","0","0","0","0","0","0","1","1"
"1711",431304.87381,4620269.47808,"399","0","0","0","0","0","0","0","0","0","0","1","1"
"1712",428256.90908,4616165.16609,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"1713",432571.24554,4620104.34545,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"1714",427408.67449,4645846.56157,"31","0","0","0","0","0","0","0","0","0","0","1","1"
"1715",428460.81287,4618746.64730,"424","0","0","0","0","0","0","0","0","0","0","1","1"
"1716",428669.79585,4618305.32301,"425","0","0","0","0","0","0","0","0","0","0","1","1"
"1717",429055.31300,4618389.10259,"425","0","0","0","0","0","0","0","0","0","0","1","1"
"1718",434282.73889,4641466.63770,"109","0","0","0","0","0","0","0","0","0","0","1","1"
"1719",429914.40763,4618698.08774,"428","0","0","0","0","0","0","0","0","0","0","1","1"
"1720",429779.88623,4618485.74663,"428","0","0","0","0","0","0","0","0","0","0","1","1"
"1721",429506.13630,4618375.12819,"428","0","0","0","0","0","0","0","0","0","0","1","1"
"1722",427415.29922,4648276.76571,"25","0","0","0","0","0","0","0","0","0","0","1","1"
"1723",430092.14954,4618594.51989,"434","0","0","0","0","0","0","0","0","0","0","1","1"
"1724",427631.32019,4619149.53177,"421","0","0","0","0","0","0","0","0","0","0","1","1"
"1725",430624.27526,4645150.52938,"40","0","0","0","0","0","0","0","0","0","0","1","1"
"1726",426800.08763,4619172.52660,"404","0","0","0","0","0","0","0","0","0","0","1","1"
"1727",430228.19457,4618541.54413,"430","0","0","0","0","0","0","0","0","0","0","1","1"
"1728",429321.48460,4617365.89503,"444","0","0","0","0","0","0","0","0","0","0","1","1"
"1729",428414.75475,4616841.49205,"438","0","0","0","0","0","0","0","0","0","0","1","1"
"1730",428584.99314,4617240.44131,"438","0","0","0","0","0","0","0","0","0","0","1","1"
"1731",428868.69902,4616933.20480,"438","0","0","0","0","0","0","0","0","0","0","1","1"
"1732",430630.53287,4645838.53834,"39","0","0","0","0","0","0","0","0","0","0","1","1"
"1733",430637.21167,4647455.96615,"32","0","0","0","0","0","0","0","0","0","0","1","1"
"1734",432633.21132,4619397.56817,"451","0","0","0","0","0","0","0","0","0","0","1","1"
"1735",433627.56669,4641024.97553,"119","0","0","0","0","0","0","0","0","0","0","1","1"
"1736",424175.44010,4649100.06284,"18","0","0","0","0","0","0","0","0","0","0","1","1"
"1737",431782.27968,4618738.12127,"454","0","0","0","0","0","0","0","0","0","0","1","1"
"1738",425788.49995,4649088.68041,"24","0","0","0","0","0","0","0","0","0","0","1","1"
"1739",432192.34799,4618091.96828,"466","0","0","0","0","0","0","0","0","0","0","1","1"
"1740",429607.46006,4617639.33256,"434","0","0","0","0","0","0","0","0","0","0","1","1"
"1741",430191.02556,4617942.44476,"444","0","0","0","0","0","0","0","0","0","0","1","1"
"1742",430010.60882,4617125.94234,"444","0","0","0","0","0","0","0","0","0","0","1","1"
"1743",430553.18925,4617522.78646,"444","0","0","0","0","0","0","0","0","0","0","1","1"
"1744",431534.61096,4617482.57017,"472","0","0","0","0","0","0","0","0","0","0","1","1"
"1745",430934.31023,4617092.06934,"470","0","0","0","0","0","0","0","0","0","0","1","1"
"1746",432160.51209,4617461.57076,"472","0","0","0","0","0","0","0","0","0","0","1","1"
"1747",431917.61244,4616829.06983,"477","0","0","0","0","0","0","0","0","0","0","1","1"
"1748",427411.42530,4649076.84121,"25","0","0","0","0","0","0","0","0","0","0","1","1"
"1749",432287.23466,4616333.01586,"481","0","0","0","0","0","0","0","0","0","0","1","1"
"1750",432588.61012,4617644.56931,"482","0","0","0","0","0","0","0","0","0","0","1","1"
"1751",429060.28797,4615505.26162,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"1752",428248.82924,4615225.20149,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"1753",414032.45762,4641396.99586,"656","0","0","0","0","0","0","0","0","0","0","1","1"
"1754",424178.68080,4650021.65045,"18","0","0","0","0","0","0","0","0","0","0","1","1"
"1755",429904.11127,4615206.07120,"534","0","0","0","0","0","0","0","0","0","0","1","1"
"1756",426967.21385,4614722.93556,"535","0","0","0","0","0","0","0","0","0","0","1","1"
"1757",429062.53861,4614641.06601,"539","0","0","0","0","0","0","0","0","0","0","1","1"
"1758",429419.49766,4615206.55644,"539","0","0","0","0","0","0","0","0","0","0","1","1"
"1759",425824.35032,4636236.60701,"84","0","0","0","0","0","0","0","0","0","0","1","1"
"1760",430624.70288,4614618.42971,"543","0","0","0","0","0","0","0","0","0","0","1","1"
"1761",431209.68648,4614364.23613,"502","0","0","0","0","0","0","0","0","0","0","1","1"
"1762",431500.20991,4616435.57077,"478","0","0","0","0","0","0","0","0","0","0","1","1"
"1763",427413.38467,4649988.96738,"20","0","0","0","0","0","0","0","0","0","0","1","1"
"1764",431950.70990,4615626.56823,"494","0","0","0","0","0","0","0","0","0","0","1","1"
"1765",433521.31327,4640557.89289,"120","0","0","0","0","0","0","0","0","0","0","1","1"
"1766",432710.97086,4615600.03161,"485","0","0","0","0","0","0","0","0","0","0","1","1"
"1767",429359.11283,4613468.66037,"548","0","0","0","0","0","0","0","0","0","0","1","1"
"1768",430193.01168,4614001.77069,"549","0","0","0","0","0","0","0","0","0","0","1","1"
"1769",430094.41205,4612348.56989,"557","0","0","0","0","0","0","0","0","0","0","1","1"
"1770",430607.73164,4613082.94676,"551","0","0","0","0","0","0","0","0","0","0","1","1"
"1771",433515.09231,4640151.56071,"120","0","0","0","0","0","0","0","0","0","0","1","1"
"1772",431618.02851,4613422.39323,"896","0","0","0","0","0","0","0","0","0","0","1","1"
"1773",427697.76722,4614066.37611,"546","0","0","0","0","0","0","0","0","0","0","1","1"
"1774",425821.13054,4613230.49529,"878","0","0","0","0","0","0","0","0","0","0","1","1"
"1775",429319.32505,4611842.99936,"556","0","0","0","0","0","0","0","0","0","0","1","1"
"1776",433504.40755,4639637.91165,"765","0","0","0","0","0","0","0","0","0","0","1","1"
"1777",427410.39556,4649525.31051,"20","0","0","0","0","0","0","0","0","0","0","1","1"
"1778",424060.62210,4610990.45788,"600","0","0","0","0","0","0","0","0","0","0","1","1"
"1779",413749.63818,4640497.41159,"655","0","0","0","0","0","0","0","0","0","0","1","1"
"1780",429278.72056,4610593.21945,"565","0","0","0","0","0","0","0","0","0","0","1","1"
"1781",428799.11121,4610198.66854,"564","0","0","0","0","0","0","0","0","0","0","1","1"
"1782",430272.88315,4610523.47169,"566","0","0","0","0","0","0","0","0","0","0","1","1"
"1783",432911.84875,4640572.97518,"120","0","0","0","0","0","0","0","0","0","0","1","1"
"1784",432867.24687,4640159.20078,"124","0","0","0","0","0","0","0","0","0","0","1","1"
"1785",429832.30848,4649063.81928,"21","0","0","0","0","0","0","0","0","0","0","1","1"
"1786",428776.83057,4609499.41177,"579","0","0","0","0","0","0","0","0","0","0","1","1"
"1787",429836.14248,4647457.20579,"27","0","0","0","0","0","0","0","0","0","0","1","1"
"1788",432926.07547,4641036.76537,"118","0","0","0","0","0","0","0","0","0","0","1","1"
"1789",429935.40698,4609687.23133,"571","0","0","0","0","0","0","0","0","0","0","1","1"
"1790",430654.89736,4610003.46562,"573","0","0","0","0","0","0","0","0","0","0","1","1"
"1791",424182.80365,4648279.91005,"23","0","0","0","0","0","0","0","0","0","0","1","1"
"1792",427829.21128,4609293.66959,"577","0","0","0","0","0","0","0","0","0","0","1","1"
"1793",429212.19393,4609014.00074,"580","0","0","0","0","0","0","0","0","0","0","1","1"
"1794",428740.01111,4608803.66822,"579","0","0","0","0","0","0","0","0","0","0","1","1"
"1795",429925.29230,4608756.74420,"586","0","0","0","0","0","0","0","0","0","0","1","1"
"1796",430647.93822,4608963.48198,"581","0","0","0","0","0","0","0","0","0","0","1","1"
"1797",431368.91054,4609509.06753,"574","0","0","0","0","0","0","0","0","0","0","1","1"
"1798",425784.78762,4608760.94683,"906","0","0","0","0","0","0","0","0","0","0","1","1"
"1799",429188.71096,4608551.87000,"584","0","0","0","0","0","0","0","0","0","0","1","1"
"1800",425792.87599,4648271.31765,"24","0","0","0","0","0","0","0","0","0","0","1","1"
"1801",429418.64977,4607624.85303,"585","0","0","0","0","0","0","0","0","0","0","1","1"
"1802",430613.90204,4606690.32956,"916","0","0","0","0","0","0","0","0","0","0","1","1"
"1803",430633.32603,4607895.40454,"913","0","0","0","0","0","0","0","0","0","0","1","1"
"1804",426593.62688,4649084.35202,"19","0","0","0","0","0","0","0","0","0","0","1","1"
"1805",424976.00733,4649095.67087,"18","0","0","0","0","0","0","0","0","0","0","1","1"
"1806",421045.68195,4612847.57688,"871","0","0","0","0","0","0","0","0","0","0","1","1"
"1807",422217.00968,4611026.96914,"596","0","0","0","0","0","0","0","0","0","0","1","1"
"1808",429026.00335,4649068.29195,"26","0","0","0","0","0","0","0","0","0","0","1","1"
"1809",424306.96802,4610629.52162,"601","0","0","0","0","0","0","0","0","0","0","1","1"
"1810",422158.01323,4609400.46840,"609","0","0","0","0","0","0","0","0","0","0","1","1"
"1811",423299.31123,4609583.37009,"612","0","0","0","0","0","0","0","0","0","0","1","1"
"1812",428220.33431,4649072.28921,"25","0","0","0","0","0","0","0","0","0","0","1","1"
"1813",429024.77440,4645841.29927,"39","0","0","0","0","0","0","0","0","0","0","1","1"
"1814",422675.81198,4608285.16890,"612","0","0","0","0","0","0","0","0","0","0","1","1"
"1815",422499.99596,4606594.16951,"905","0","0","0","0","0","0","0","0","0","0","1","1"
"1816",423329.01817,4606593.98056,"620","0","0","0","0","0","0","0","0","0","0","1","1"
"1817",424176.52720,4645841.96080,"29","0","0","0","0","0","0","0","0","0","0","1","1"
"1818",429402.44768,4606691.43149,"916","0","0","0","0","0","0","0","0","0","0","1","1"
"1819",425773.35198,4650011.20538,"19","0","0","0","0","0","0","0","0","0","0","1","1"
"1820",429849.19192,4604696.05981,"802","0","0","0","0","0","0","0","0","0","0","1","1"
"1821",430224.91451,4604679.58803,"804","0","0","0","0","0","0","0","0","0","0","1","1"
"1822",430778.01217,4601510.77019,"633","0","0","0","0","0","0","0","0","0","0","1","1"
"1823",430101.81051,4602230.86844,"629","0","0","0","0","0","0","0","0","0","0","1","1"
"1824",430786.94842,4600515.73225,"828","0","0","0","0","0","0","0","0","0","0","1","1"
"1825",432614.57321,4618778.90295,"455","0","0","0","0","0","0","0","0","0","0","1","1"
"1826",429065.67066,4618695.52368,"425","0","0","0","0","0","0","0","0","0","0","1","1"
"1827",428524.39875,4616033.89707,"446","0","0","0","0","0","0","0","0","0","0","1","1"
"1828",427772.33383,4615783.77057,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"1829",425281.56519,4627378.48726,"724","0","0","0","0","0","0","0","0","0","0","1","1"
"1830",429587.59019,4617120.98292,"445","0","0","0","0","0","0","0","0","0","0","1","1"
"1831",428504.25064,4620367.81991,"378","0","0","0","0","0","0","0","0","0","0","1","1"
"1832",428295.87622,4613231.09923,"881","0","0","0","0","0","0","0","0","0","0","1","1"
"1833",423014.19966,4632985.07237,"709","0","0","0","0","0","0","0","0","0","0","1","1"
"1834",431335.78015,4629303.75787,"187","0","0","0","0","0","0","0","0","0","0","1","1"
"1835",429432.53138,4623652.29219,"282","0","0","0","0","0","0","0","0","0","0","1","1"
"1836",431087.46178,4618343.77540,"460","0","0","0","0","0","0","0","0","0","0","1","1"
"1837",431015.52048,4615817.78577,"492","0","0","0","0","0","0","0","0","0","0","1","1"
"1838",430715.66029,4626537.11525,"210","0","0","0","0","0","0","0","0","0","0","1","1"
"1839",431187.84118,4626530.92029,"212","0","0","0","0","0","0","0","0","0","0","1","1"
"1840",432446.03853,4626468.77387,"217","0","0","0","0","0","0","0","0","0","0","1","1"
"1841",430297.52829,4617944.75910,"443","0","0","0","0","0","0","0","0","0","0","1","1"
"1842",430169.23906,4618181.82750,"434","0","0","0","0","0","0","0","0","0","0","1","1"
"1843",432464.65578,4641044.53520,"118","0","0","0","0","0","0","0","0","0","0","1","1"
"1844",429167.13810,4633841.44419,"766","0","0","0","0","0","0","0","0","0","0","1","1"
"1845",428254.29441,4615750.89961,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"1846",428334.67274,4615710.44344,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"1847",428395.81452,4615656.27537,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"1848",418531.50523,4633390.42682,"692","0","0","0","0","0","0","0","0","0","0","1","1"
"1849",416997.89380,4634309.12053,"98","0","0","0","0","0","0","0","0","0","0","1","1"
"1850",412533.72278,4641458.87324,"50","0","0","0","0","0","0","0","0","0","0","1","1"
"1851",433667.49522,4642186.41329,"108","0","0","0","0","0","0","0","0","0","0","1","1"
"1852",433015.07979,4642197.88326,"107","0","0","0","0","0","0","0","0","0","0","1","1"
"1853",432962.54313,4641983.44454,"105","0","0","0","0","0","0","0","0","0","0","1","1"
"1854",433100.56088,4643436.45852,"106","0","0","0","0","0","0","0","0","0","0","1","1"
